interaction_count,seed_count,mean_raw_ramp_reward,median_raw_ramp_reward,mean_raw_incremental_ramp_impact,median_raw_incremental_ramp_impact,mean_episode_count,mean_elapsed_seconds
1789952,10,7.415309719446338e-05,7.396026397735587e-05,-7.415309719446338e-05,-7.396026397735587e-05,76.0,38077.428240469984
1792000,10,7.494823290940303e-05,7.517898206269472e-05,-7.494823290940303e-05,-7.517898206269472e-05,76.0,38102.449467499995
1794048,10,7.575996290877143e-05,7.620566418038325e-05,-7.575996290877143e-05,-7.620566418038325e-05,76.0,38127.37031740998
1796096,10,7.520833740743172e-05,7.569528895523715e-05,-7.520833740743172e-05,-7.569528895523715e-05,76.0,38152.17172302995
1798144,10,7.421134138589367e-05,7.451843496484787e-05,-7.421134138589367e-05,-7.451843496484787e-05,76.0,38176.78327577002
1800192,10,7.4726932763423e-05,7.496022485810261e-05,-7.4726932763423e-05,-7.496022485810261e-05,76.0,38201.394896629965
1802240,10,7.485655122016773e-05,7.501947898978117e-05,-7.485655122016773e-05,-7.501947898978117e-05,76.0,38226.10898243999
1804288,10,7.534603036738843e-05,7.560387128526343e-05,-7.534603036738843e-05,-7.560387128526343e-05,76.0,38250.72703416001
1806336,10,7.514369742319596e-05,7.489828309716245e-05,-7.514369742319596e-05,-7.489828309716245e-05,76.0,38275.59113668995
1808384,10,7.446762696910295e-05,7.393576545178924e-05,-7.446762696910295e-05,-7.393576545178924e-05,76.0,38300.46775827997
1810432,10,7.464638627487427e-05,7.470102779972651e-05,-7.464638627487427e-05,-7.470102779972651e-05,76.0,38325.294622480054
1812480,10,7.477252617064896e-05,7.471740201790608e-05,-7.477252617064896e-05,-7.471740201790608e-05,76.0,38350.201872750025
1814528,10,7.466367715134638e-05,7.457747737172655e-05,-7.466367715134638e-05,-7.457747737172655e-05,76.0,38374.70775956001
1816576,10,7.44835342099321e-05,7.465304541219175e-05,-7.44835342099321e-05,-7.465304541219175e-05,76.0,38399.63316539002
1818624,10,7.496903334945245e-05,7.478684905460104e-05,-7.496903334945245e-05,-7.478684905460104e-05,76.0,38424.54274689998
1820672,10,7.568453104729201e-05,7.554371014167077e-05,-7.568453104729201e-05,-7.554371014167077e-05,76.0,38449.20643111002
1822720,10,7.469261839712937e-05,7.441930797411281e-05,-7.469261839712937e-05,-7.441930797411281e-05,76.0,38474.058795209974
1824768,10,7.59385439053225e-05,7.654007005060548e-05,-7.59385439053225e-05,-7.654007005060548e-05,76.0,38498.59996541
1826816,10,7.490473534234775e-05,7.471877860445103e-05,-7.490473534234775e-05,-7.471877860445103e-05,72.0,38523.44491119
1828864,10,7.418218026226837e-05,7.397397642406128e-05,-7.418218026226837e-05,-7.397397642406128e-05,76.0,38548.48632582002
1830912,10,7.518191635175558e-05,7.498321131935215e-05,-7.518191635175558e-05,-7.498321131935215e-05,76.0,38573.16989749998
1832960,10,7.547635866332471e-05,7.498175046197054e-05,-7.547635866332471e-05,-7.498175046197054e-05,76.0,38598.06268693998
1835008,10,7.434473782336803e-05,7.452938802299543e-05,-7.434473782336803e-05,-7.452938802299543e-05,76.0,38623.05564128
1837056,10,7.506734992698561e-05,7.527808716328182e-05,-7.506734992698561e-05,-7.527808716328182e-05,76.0,38647.797495619976
1839104,10,7.543966832390919e-05,7.580098768155007e-05,-7.543966832390919e-05,-7.580098768155007e-05,76.0,38672.80486349994
1841152,10,7.486909351553946e-05,7.547731299731522e-05,-7.486909351553946e-05,-7.547731299731522e-05,76.0,38697.529854750006
1843200,10,7.393668051322359e-05,7.324130612628801e-05,-7.393668051322359e-05,-7.324130612628801e-05,76.0,38722.26931873998
1845248,10,7.551301235353954e-05,7.583856401128113e-05,-7.551301235353954e-05,-7.583856401128113e-05,76.0,38747.13177967002
1847296,10,7.482210306906818e-05,7.47546456272397e-05,-7.482210306906818e-05,-7.47546456272397e-05,76.0,38771.98967425998
1849344,10,7.480624936142065e-05,7.46811008758994e-05,-7.480624936142065e-05,-7.46811008758994e-05,76.0,38796.906175139964
1851392,10,7.448503780060785e-05,7.430560562163913e-05,-7.448503780060785e-05,-7.430560562163913e-05,76.0,38821.76056990004
1853440,10,7.559974370967354e-05,7.577739553755983e-05,-7.559974370967354e-05,-7.577739553755983e-05,76.0,38846.38261921997
1855488,10,7.466885382140463e-05,7.432521196349025e-05,-7.466885382140463e-05,-7.432521196349025e-05,76.0,38871.00529084001
1857536,10,7.54407479454045e-05,7.584741369271022e-05,-7.54407479454045e-05,-7.584741369271022e-05,76.0,38895.557220629955
1859584,10,7.501554136831458e-05,7.528079235311056e-05,-7.501554136831458e-05,-7.528079235311056e-05,76.0,38920.370583429976
1861632,10,7.460780778371791e-05,7.513900434105048e-05,-7.460780778371791e-05,-7.513900434105048e-05,76.0,38945.26331872998
1863680,10,7.444164096597912e-05,7.465234660096268e-05,-7.444164096597912e-05,-7.465234660096268e-05,76.0,38969.895721749985
1865728,10,7.590398508950263e-05,7.616076770668578e-05,-7.590398508950263e-05,-7.616076770668578e-05,76.0,38994.76927453999
1867776,10,7.367449358134345e-05,7.40752892662997e-05,-7.367449358134345e-05,-7.40752892662997e-05,76.0,39019.67057793997
1869824,10,7.634409823613351e-05,7.604248735309897e-05,-7.634409823613351e-05,-7.604248735309897e-05,76.0,39044.37629692
1871872,10,7.488937738123152e-05,7.480229476148695e-05,-7.488937738123152e-05,-7.480229476148695e-05,76.0,39069.20614158998
1873920,10,7.502274231022291e-05,7.524001138445798e-05,-7.502274231022291e-05,-7.524001138445798e-05,76.0,39093.81313967004
1875968,10,7.56873840373774e-05,7.598596823126236e-05,-7.56873840373774e-05,-7.598596823126236e-05,76.0,39118.64766065004
1878016,10,7.450461689865923e-05,7.383666859381664e-05,-7.450461689865923e-05,-7.383666859381664e-05,76.0,39143.42622390001
1880064,10,7.51919063391708e-05,7.498634208670066e-05,-7.51919063391708e-05,-7.498634208670066e-05,76.0,39168.02948062997
1882112,10,7.48843005056771e-05,7.481588368553289e-05,-7.48843005056771e-05,-7.481588368553289e-05,72.0,39193.10270070997
1884160,10,7.478371520454507e-05,7.537226291629789e-05,-7.478371520454507e-05,-7.537226291629789e-05,76.0,39218.10865585003
1886208,10,7.501619784744002e-05,7.49624229110577e-05,-7.501619784744002e-05,-7.49624229110577e-05,76.0,39243.08733664001
1888256,10,7.5678878714914e-05,7.555470034514752e-05,-7.5678878714914e-05,-7.555470034514752e-05,76.0,39268.194015110006
1890304,10,7.428492347731939e-05,7.409122395976182e-05,-7.428492347731939e-05,-7.409122395976182e-05,76.0,39292.91663205996
1892352,10,7.400431029337726e-05,7.416694509255284e-05,-7.400431029337726e-05,-7.416694509255284e-05,76.0,39318.26359788999
1894400,10,7.582937794695313e-05,7.517767408798563e-05,-7.582937794695313e-05,-7.517767408798563e-05,76.0,39343.243244680016
1896448,10,7.448125743863835e-05,7.420828351398547e-05,-7.448125743863835e-05,-7.420828351398547e-05,76.0,39368.16934548
1898496,10,7.498997381865425e-05,7.522352427039504e-05,-7.498997381865425e-05,-7.522352427039504e-05,76.0,39393.19234268002
1900544,10,7.562116693978402e-05,7.56631650117475e-05,-7.562116693978402e-05,-7.56631650117475e-05,76.0,39418.10988607998
1902592,10,7.53228601151465e-05,7.494675994817622e-05,-7.53228601151465e-05,-7.494675994817622e-05,76.0,39443.204645819984
1904640,10,7.401764067590837e-05,7.41720703632078e-05,-7.401764067590837e-05,-7.41720703632078e-05,76.0,39468.11663581
1906688,10,7.485122017871209e-05,7.399139986486537e-05,-7.485122017871209e-05,-7.399139986486537e-05,76.0,39492.99128092001
1908736,10,7.55533145048376e-05,7.5165520025101e-05,-7.55533145048376e-05,-7.5165520025101e-05,76.0,39517.969735060025
1910784,10,7.480324840178583e-05,7.459412372259431e-05,-7.480324840178583e-05,-7.459412372259431e-05,76.0,39542.71388011996
1912832,10,7.510934301396043e-05,7.486871634590913e-05,-7.510934301396043e-05,-7.486871634590913e-05,76.0,39567.686488619984
1914880,10,7.390594876446469e-05,7.421915000765998e-05,-7.390594876446469e-05,-7.421915000765998e-05,76.0,39592.652065159964
1916928,10,7.550780546804803e-05,7.508106556002756e-05,-7.550780546804803e-05,-7.508106556002756e-05,76.0,39617.47448106003
1918976,10,7.593865391419846e-05,7.585136264985623e-05,-7.593865391419846e-05,-7.585136264985623e-05,76.0,39642.34503764997
1921024,10,7.50921694642188e-05,7.572369688551726e-05,-7.50921694642188e-05,-7.572369688551726e-05,76.0,39667.197597070015
1923072,10,7.510890544473472e-05,7.476836874828569e-05,-7.510890544473472e-05,-7.476836874828569e-05,76.0,39691.974317669985
1925120,10,7.578875963425329e-05,7.504715562758335e-05,-7.578875963425329e-05,-7.504715562758335e-05,76.0,39716.82225698
1927168,10,7.4945998419661e-05,7.510358573874715e-05,-7.4945998419661e-05,-7.510358573874715e-05,76.0,39741.60212606003
1929216,10,7.494463763160086e-05,7.514453102938904e-05,-7.494463763160086e-05,-7.514453102938904e-05,76.0,39766.393985589944
1931264,10,7.475555788254554e-05,7.456577268271137e-05,-7.475555788254554e-05,-7.456577268271137e-05,76.0,39791.294977189995
1933312,10,7.464364624385465e-05,7.533901209950332e-05,-7.464364624385465e-05,-7.533901209950332e-05,76.0,39816.247647950004
1935360,10,7.449671320078864e-05,7.403955998745067e-05,-7.449671320078864e-05,-7.403955998745067e-05,76.0,39840.981216139975
1937408,10,7.440766731483198e-05,7.403485942150209e-05,-7.440766731483198e-05,-7.403485942150209e-05,72.0,39865.96127078
1939456,10,7.548964838270215e-05,7.514550299145559e-05,-7.548964838270215e-05,-7.514550299145559e-05,76.0,39890.982083390045
1941504,10,7.480935568185842e-05,7.444695875632714e-05,-7.480935568185842e-05,-7.444695875632714e-05,76.0,39916.147365689976
1943552,10,7.584086645923358e-05,7.583470801122118e-05,-7.584086645923358e-05,-7.583470801122118e-05,76.0,39941.06797626999
1945600,10,7.53892142017699e-05,7.630112871587151e-05,-7.53892142017699e-05,-7.630112871587151e-05,76.0,39966.048726089975
1947648,10,7.545325568914488e-05,7.547082748035284e-05,-7.545325568914488e-05,-7.547082748035284e-05,76.0,39991.09300703998
1949696,10,7.502619409230672e-05,7.506221255544718e-05,-7.502619409230672e-05,-7.506221255544718e-05,76.0,40016.18864406999
1951744,10,7.478699853296199e-05,7.50547278689184e-05,-7.478699853296199e-05,-7.50547278689184e-05,76.0,40041.29438201997
1953792,10,7.524638228571874e-05,7.509971569338647e-05,-7.524638228571874e-05,-7.509971569338647e-05,76.0,40066.12516574003
1955840,10,7.472598418192857e-05,7.552978124641052e-05,-7.472598418192857e-05,-7.552978124641052e-05,76.0,40091.06451897996
1957888,10,7.496252255219649e-05,7.525497432686079e-05,-7.496252255219649e-05,-7.525497432686079e-05,76.0,40116.20606949995
1959936,10,7.41596710962767e-05,7.396910200606783e-05,-7.41596710962767e-05,-7.396910200606783e-05,76.0,40141.381040169974
1961984,10,7.523985283443326e-05,7.487550325596716e-05,-7.523985283443326e-05,-7.487550325596716e-05,76.0,40166.28722319
1964032,10,7.554969343245197e-05,7.532347072942885e-05,-7.554969343245197e-05,-7.532347072942885e-05,76.0,40191.26780429999
1966080,10,7.53231150434437e-05,7.501611517358439e-05,-7.53231150434437e-05,-7.501611517358439e-05,76.0,40216.23646489994
1968128,10,7.563964399033121e-05,7.559056444044293e-05,-7.563964399033121e-05,-7.559056444044293e-05,76.0,40241.40685313998
1970176,10,7.448214434542015e-05,7.406810275151584e-05,-7.448214434542015e-05,-7.406810275151584e-05,76.0,40266.513313029915
1972224,10,7.554001571197409e-05,7.509532175868516e-05,-7.554001571197409e-05,-7.509532175868516e-05,76.0,40291.60587764997
1974272,10,7.53830293412334e-05,7.504322848926079e-05,-7.53830293412334e-05,-7.504322848926079e-05,76.0,40316.73586408999
1976320,10,7.519292492482507e-05,7.498861463671505e-05,-7.519292492482507e-05,-7.498861463671505e-05,76.0,40342.061305
1978368,10,7.477678391936195e-05,7.454816404700953e-05,-7.477678391936195e-05,-7.454816404700953e-05,76.0,40367.43382047
1980416,10,7.581504077188861e-05,7.622978549762032e-05,-7.581504077188861e-05,-7.622978549762032e-05,76.0,40392.39555818001
1982464,10,7.420979412783972e-05,7.428083377629642e-05,-7.420979412783972e-05,-7.428083377629642e-05,76.0,40417.79805493995
1984512,10,7.461471343119859e-05,7.431494358400655e-05,-7.461471343119859e-05,-7.431494358400655e-05,76.0,40443.03147509003
1986560,10,7.576515672906579e-05,7.541475258546231e-05,-7.576515672906579e-05,-7.541475258546231e-05,76.0,40468.394318159975
1988608,10,7.471989942804825e-05,7.456991118115688e-05,-7.471989942804825e-05,-7.456991118115688e-05,76.0,40494.06223950002
1990656,10,7.546667305819868e-05,7.485936911623948e-05,-7.546667305819868e-05,-7.485936911623948e-05,76.0,40520.000784529955
1992704,10,7.494962352471685e-05,7.486418378806637e-05,-7.494962352471685e-05,-7.486418378806637e-05,72.0,40546.006770040025
1994752,10,7.5194846375858e-05,7.502014112512178e-05,-7.5194846375858e-05,-7.502014112512178e-05,76.0,40572.489797130016
1996800,10,7.434604154057391e-05,7.416953556857218e-05,-7.434604154057391e-05,-7.416953556857218e-05,76.0,40598.64198628
1998848,10,7.563045997664571e-05,7.606101652461662e-05,-7.563045997664571e-05,-7.606101652461662e-05,76.0,40624.87220203001
2000896,10,7.466999088875859e-05,7.460285595395634e-05,-7.466999088875859e-05,-7.460285595395634e-05,76.0,40651.163557509986
2002944,10,7.51282047681758e-05,7.457604650415475e-05,-7.51282047681758e-05,-7.457604650415475e-05,76.0,40677.30771655
2004992,10,7.528060847248771e-05,7.56182876076205e-05,-7.528060847248771e-05,-7.56182876076205e-05,76.0,40703.61766951999
2007040,10,7.53707263566085e-05,7.4574686068382e-05,-7.53707263566085e-05,-7.4574686068382e-05,76.0,40729.480362829985
2009088,10,7.494879363312745e-05,7.596732389120913e-05,-7.494879363312745e-05,-7.596732389120913e-05,76.0,40755.744190739955
2011136,10,7.55968052710998e-05,7.616200095713406e-05,-7.55968052710998e-05,-7.616200095713406e-05,76.0,40781.69418065001
2013184,10,7.573226222718959e-05,7.617654576600271e-05,-7.573226222718959e-05,-7.617654576600271e-05,76.0,40807.529882619994
2015232,10,7.513265888789995e-05,7.547259263208464e-05,-7.513265888789995e-05,-7.547259263208464e-05,76.0,40833.12246465997
2017280,10,7.405677929189256e-05,7.400598105423441e-05,-7.405677929189256e-05,-7.400598105423441e-05,76.0,40858.335969729975
2019328,10,7.495508324519336e-05,7.454846593641883e-05,-7.495508324519336e-05,-7.454846593641883e-05,76.0,40883.63702024
2021376,10,7.437598321770668e-05,7.448164238510956e-05,-7.437598321770668e-05,-7.448164238510956e-05,76.0,40908.53941441998
2023424,10,7.505477982260076e-05,7.523997463984554e-05,-7.505477982260076e-05,-7.523997463984554e-05,76.0,40934.18554469999
2025472,10,7.572125147707945e-05,7.571113493363544e-05,-7.572125147707945e-05,-7.571113493363544e-05,76.0,40960.54485001
2027520,10,7.568988752412518e-05,7.602186063575787e-05,-7.568988752412518e-05,-7.602186063575787e-05,76.0,40986.11929742999
2029568,10,7.547399976028762e-05,7.57613224045042e-05,-7.547399976028762e-05,-7.57613224045042e-05,76.0,41012.37955112001
2031616,10,7.50975604632597e-05,7.525193293177101e-05,-7.50975604632597e-05,-7.525193293177101e-05,76.0,41038.71756016005
2033664,10,7.597579334364369e-05,7.57221986343679e-05,-7.597579334364369e-05,-7.57221986343679e-05,76.0,41064.682179489966
2035712,10,7.501625627979243e-05,7.513251731631107e-05,-7.501625627979243e-05,-7.513251731631107e-05,76.0,41090.819692250014
2037760,10,7.333775673662804e-05,7.335689345191746e-05,-7.333775673662804e-05,-7.335689345191746e-05,76.0,41116.48573177001
2039808,10,7.497321875577046e-05,7.524079480821056e-05,-7.497321875577046e-05,-7.524079480821056e-05,76.0,41142.17705370998
2041856,10,7.592399314894486e-05,7.57989947907589e-05,-7.592399314894486e-05,-7.57989947907589e-05,76.0,41167.06019161998
2043904,10,7.50951546767614e-05,7.452978968760672e-05,-7.50951546767614e-05,-7.452978968760672e-05,76.0,41192.24837856002
2045952,10,7.526341307477213e-05,7.47338300431001e-05,-7.526341307477213e-05,-7.47338300431001e-05,76.0,41217.00270266002
